QAgNO3(%),Qpva(%),Qtsc(%),Qseed(%),Qtot(uL/min)
-0.07933350068696944,-0.011334156542411877,0.22504028450689872,-0.04712859598523933,-0.03380081792600497
0.3688167160439968,-0.0037473538362239878,-0.010761172018500922,0.062284745167809526,-0.010870267909278464
0.011354161929566453,0.007064822532294948,-0.0319416799596445,-0.007393458202174174,0.005017472021625471
0.2265169114321227,-0.0005811580639983605,0.008938991931993264,-0.07731751106668762,-0.020225159634963987
-0.0887238844937382,-0.02342111014382424,-0.053113218026797575,-0.007653848283161069,0.030668984895805322
0.029324183801064118,-0.015068173782546362,-0.05368231920940065,-0.16805332880759133,0.006112222236602988
-0.11818334510433788,-0.0031717047574220947,0.04334362641984924,-0.12178135859098468,0.061879439976024374
0.012782133137923889,0.002889946806102467,-0.05798101486340884,0.01635068382416648,0.00901909043796597
0.17925048247320477,0.013041863997899973,0.06039750901826128,0.09735526833917099,-0.0058192852631415715
-0.0887238844937382,-0.02342111014382424,-0.053113218026797575,-0.007653848283161069,0.030668984895805322
0.029324183801064118,-0.015068173782546362,-0.05368231920940065,-0.16805332880759133,0.006112222236602988
-0.13058993421424314,-0.0036554756844692647,-0.05703806447389574,-0.07495384107395053,0.00861117359960023
0.2497802074100503,0.01769765358522996,0.03050470430116111,0.09849978402516,-0.029371328565703958
-0.1100969282834259,0.005451006687265336,0.09186122032817519,-0.10608674338813179,-0.052047282934023574
0.021322197671169375,0.005958418125680255,0.11007682564028301,0.056007799293006325,0.003633317676587422
-0.14890101896507943,-0.0031563314310417193,-0.05171889680819364,-0.09524002834670585,-0.0005357855396800337
0.017506823376448016,0.029255759392136975,-0.0557693727742059,-0.1458230861049589,0.025250766597583803
-0.13854998720243067,-0.008836094306743944,-0.07206253972219205,-0.10721545345316141,0.01117803149001484
-0.11936460145775976,-0.007729963140563404,-0.056801925910966826,-0.0016017826430253235,0.008393209501684819
-0.10046054593821388,0.024754704277772016,-0.08297782805676841,0.3186148615490281,0.0371628110013885
0.09398954677491625,0.008290026123008849,-0.039753192798360724,-0.04905333015536139,0.022857760208694313
0.20861806244578757,-0.01436435522278548,-0.035542267292706986,0.009323952551642077,-0.0025118246871671246
0.008485319813947942,-0.010897353811998578,0.13450063665519224,-0.13817715150485585,0.07643382759500737
-0.0887238844937382,-0.02342111014382424,-0.053113218026797575,-0.007653848283161069,0.030668984895805322
-0.1044990754449099,-0.0165398332167327,-0.06260079967240878,-0.11316942730498371,0.011368791057934202
-0.12246636366972981,-0.007881319573726734,-0.045993049282663616,-0.04092655366388585,0.01001077147482557
-0.06432052407445578,-0.009851265605425014,-0.09518513797920235,0.29131219906849337,0.030473456529060278
0.014346979604677679,0.01831283197176367,-0.06387593403909743,-0.15243213890694424,0.02085800596096584
-0.07126575478059319,-0.024130686644759983,-0.08432301289959704,0.29679024386114883,0.026980786137955542
-0.16193051283479168,-0.0008684895154094209,-0.07022019275130399,-0.09534771585772285,0.0010514484948851988
0.019789568736086203,-0.014867562639638357,-0.056123736456376076,-0.16299229384333425,0.009190783990535495
0.3306367959005042,0.014515820104261478,-0.008009179667666844,0.046385712785332746,-0.0032511128745829065
0.011354161929566453,0.007064822532294948,-0.0319416799596445,-0.007393458202174174,0.005017472021625471
-0.08189420107004708,-0.015095390736765357,0.20641109356566822,-0.13130914611018724,-0.08842240757426995
-0.06863684027453462,-0.020822548101119026,-0.04512280798352852,0.20073478669660558,0.0346892612557945
-0.12324207456589309,-0.006260551459578971,-0.055231585855919245,-0.037505221025998486,0.008702831751655427
0.23053664465746337,0.00618291990148695,-0.013897783628674498,0.03136320174315269,-0.008398178350814184
-0.0887238844937382,-0.02342111014382424,-0.053113218026797575,-0.007653848283161069,0.030668984895805322
0.2292098373499369,-0.0060539936156643465,-0.016760217399436273,-0.10718154204409477,-0.018764990072938418
0.22386388388385875,0.005666552614256936,-0.0009642767011513453,0.03313774844403938,-0.01090619713140498
-0.11613260746757392,-0.009984283446490603,-0.061709131476453176,-0.02595389377061957,0.005425279177515174
-0.10055353417315847,0.037900064356378875,-0.03541593349427017,-0.08651919601247669,0.029858263823575704
0.3688167160439968,-0.0037473538362239878,-0.010761172018500922,0.062284745167809526,-0.010870267909278464
0.02792197671132625,0.05079287280865725,-0.06321908381992802,-0.046420566082998535,0.05117220869391444
-0.10000748549078631,0.012863853450523127,0.1530995211621558,-0.1074782653415376,-0.0643234292488685
0.0371373056863276,-0.01465086874754531,0.002313956294504739,0.006139149395138191,0.013303854259140735
-0.12868674202648392,-0.0048892040146427135,-0.06595215807518091,-0.06317984997714675,0.005371580326532621
0.021322197671169375,0.005958418125680255,0.11007682564028301,0.056007799293006325,0.003633317676587422
-0.09038577913940317,-0.019611564111288542,-0.08263518726051786,0.2995995522609993,0.026317240860007876
0.20967137798586294,-0.0026385905219154515,0.03343953591453346,-0.009066979426215285,0.02021351569847525
-0.08508829675253561,-0.014725900357344543,0.196854879043723,-0.12880354661327056,-0.10263876433857974
-0.02610350210409116,0.00284011415868117,-0.06397475274282292,0.03509855593535516,0.006439914755746719
-0.12806886475843102,0.015480678522447694,-0.04368487155010277,-0.09225566305966212,0.020391004711499162
-0.1355945911046717,-0.016970624593863736,-0.05160056652118579,-0.14877567206945125,0.0103909788792379
0.34052785371177124,-0.011493096957479,-0.012197229095918699,0.08113408642580697,-0.009059868569806673
0.09398954677491625,0.008290026123008849,-0.039753192798360724,-0.04905333015536139,0.022857760208694313
-0.09634585473488745,-0.0037698636227896654,0.12209336510338895,-0.13159798493664432,-0.017144944413349843
-0.09189868900833492,0.012591990825365135,0.14093338996165475,-0.11244878713503542,-0.058422613261182636
-0.14341586663886102,-0.011772525267807579,-0.07289925037013198,-0.13444323994621438,0.007680844576407997
-0.06432052407445578,-0.009851265605425014,-0.09518513797920235,0.29131219906849337,0.030473456529060278
-0.09355335439253183,-0.021331325886510353,-0.0960431995483144,0.28957053302277835,0.025845672031228437
-0.0755194281412813,0.003575871161968669,-0.08441792909883411,-0.1619279959325605,0.018792038842898248
0.08221368215417618,-0.018330460323631264,0.017115461885267566,0.13025567367565008,-0.016017675357489852
0.37691477705161147,-0.007391583488369066,-0.01258106236324459,-0.059959982117038395,-0.003381554970457057
0.01993139778081507,0.023224681919756685,-0.07052632692703277,-0.14172178202253033,0.06104518578068128
0.04948033285660006,-0.0029283771527002234,-0.05174224728686049,-0.15869735055008694,0.009929438084349007
-0.12728046736530985,-0.007787013312171181,-0.052015021234053695,-0.045974445081231725,0.009172475360644944
-0.08317715415649278,-0.015028352740546189,0.20281939094913182,-0.1306285828895925,-0.09374782029396964
0.010719228025853471,-0.015834608933373462,-0.04094882173983286,-0.16685817076002757,0.007743029504100107
0.183855636119363,0.0137510073943945,0.09804863271910542,-0.0026891437681100805,0.0063591779470571225
0.022455784199503007,0.012424104978923363,-0.048706566920036144,-0.0633579539592269,0.0116379417998045
-0.12728046736530985,-0.007787013312171181,-0.052015021234053695,-0.045974445081231725,0.009172475360644944
0.047070480680346104,0.00839968765144786,-0.05056716600088631,0.11234739919144579,0.0045361930337479706
0.08377620347368696,-0.002397119670311948,-0.03331123341440095,0.0925544685573605,0.038026312224904296
-0.08189420107004708,-0.015095390736765357,0.20641109356566822,-0.13130914611018724,-0.08842240757426995
0.23053664465746337,0.00618291990148695,-0.013897783628674498,0.03136320174315269,-0.008398178350814184
-0.14341586663886102,-0.011772525267807579,-0.07289925037013198,-0.13444323994621438,0.007680844576407997
0.012782133137923889,0.002889946806102467,-0.05798101486340884,0.01635068382416648,0.00901909043796597
-0.09634585473488745,-0.0037698636227896654,0.12209336510338895,-0.13159798493664432,-0.017144944413349843
-0.12728046736530985,-0.007787013312171181,-0.052015021234053695,-0.045974445081231725,0.009172475360644944
0.026767539223172557,0.02493730835267857,-0.0525924335575922,-0.1488289729242652,0.014224544445830128
-0.09189868900833492,0.012591990825365135,0.14093338996165475,-0.11244878713503542,-0.058422613261182636
0.37691477705161147,-0.007391583488369066,-0.01258106236324459,-0.059959982117038395,-0.003381554970457057
-0.14602236440772967,-0.014501619375255292,-0.06093456901435874,-0.027985424902526188,0.015441060860571398
-0.06239925156282,-0.02185303139931854,-0.09168893734510382,0.2866330295418722,0.026056040970408367
-0.09080807038616233,-0.01957979570723198,-0.06725864710894028,-0.07535135607920185,0.020608849683286745
-0.052273676107463835,0.005266761687686028,0.20452195109253546,0.2526128997171797,-0.13195034227846725
-0.08180593966760752,-0.02231978835741558,-0.07017771411772471,0.2675983070319398,0.028818981096221843
-0.11122285897503233,0.006151953450027781,0.11515983946202474,-0.10152036210354116,-0.11234748752255135
0.008485319813947942,-0.010897353811998578,0.13450063665519224,-0.13817715150485585,0.07643382759500737
-0.1616864308116317,-0.006643144874073531,-0.07764185132142172,-0.0958230194893341,0.00029857056084586775
0.21553121708474196,0.016090297752391,-0.0236877135132509,0.15341103862347058,0.005967933453794649
-0.11468218400885595,-0.014016661640881523,-0.0522350146735885,-0.03766754665480668,0.005796564619467731
-0.09189868900833492,0.012591990825365135,0.14093338996165475,-0.11244878713503542,-0.058422613261182636
0.20861806244578757,-0.01436435522278548,-0.035542267292706986,0.009323952551642077,-0.0025118246871671246
-0.06239925156282,-0.02185303139931854,-0.09168893734510382,0.2866330295418722,0.026056040970408367
0.11185484137899011,0.012262016667997677,0.001433967029254045,-0.12634453862777156,0.04193683975590705
-0.058923622640195024,-0.020544882721951124,0.18688680166740063,0.20702172340692354,-0.23432427269931097
0.13999472663577994,-0.009698452150941787,-0.04230420633218363,-0.14172239812826923,0.004289284646636846
-0.11277505620442127,0.0057239644138855975,-0.04031497166845467,0.09999905007708877,0.013040490976565672
-0.1100969282834259,0.005451006687265336,0.09186122032817519,-0.10608674338813179,-0.052047282934023574
0.34052785371177124,-0.011493096957479,-0.012197229095918699,0.08113408642580697,-0.009059868569806673
0.23893560934699576,0.017129592736158477,0.07406529761697137,0.07134613924509303,0.013066528135096844
-0.09173673719096534,-0.043179824837162824,0.23765785614400017,0.03338910703444796,0.012500433960562829
0.2265169114321227,-0.0005811580639983605,0.008938991931993264,-0.07731751106668762,-0.020225159634963987
0.04948033285660006,-0.0029283771527002234,-0.05174224728686049,-0.15869735055008694,0.009929438084349007
-0.015365477792050232,0.004957435171204844,-0.042890485974948406,0.021122368869492102,0.0035832071079620817
-0.005088663713651944,0.003932226664833515,-0.032421451607887605,0.008506432958108675,0.0025676196473707787
-0.12200404148246391,-0.008206316317842336,-0.06382883700098552,-0.0435475146811002,0.005439001314162473
0.04186359352318535,0.012208743325503844,-0.053331892118260525,0.1561499548388068,0.0029076243866831275
-0.12867937382409023,-0.02049083765527336,-0.06996510953971172,-0.12383889607123742,0.013817623044832028
0.02792197671132625,0.05079287280865725,-0.06321908381992802,-0.046420566082998535,0.05117220869391444
0.22386388388385875,0.005666552614256936,-0.0009642767011513453,0.03313774844403938,-0.01090619713140498
0.005170461268390248,0.004167662244914241,-0.05698327658704936,0.021443131867699215,0.007504028129369077
-0.11468218400885595,-0.014016661640881523,-0.0522350146735885,-0.03766754665480668,0.005796564619467731
-0.08189420107004708,-0.015095390736765357,0.20641109356566822,-0.13130914611018724,-0.08842240757426995
-0.08180593966760752,-0.02231978835741558,-0.07017771411772471,0.2675983070319398,0.028818981096221843
-0.1195807554319138,-0.010572549761752441,0.0004940759628070113,-0.13682020428520544,0.04799952996064343
0.14188134108747505,0.013855196242820786,-0.005845092581777478,0.14355811586753245,-0.0022312951171509776
-0.07933350068696944,-0.011334156542411877,0.22504028450689872,-0.04712859598523933,-0.03380081792600497
0.37691477705161147,-0.007391583488369066,-0.01258106236324459,-0.059959982117038395,-0.003381554970457057
0.04948033285660006,-0.0029283771527002234,-0.05174224728686049,-0.15869735055008694,0.009929438084349007
0.006373352997091504,0.0023671035150684278,-0.0483241913596742,-0.05056266724537661,0.005866037313853103
0.09602305467460781,-0.00728018938756364,0.03465205515029835,0.015721715091209662,0.0563640262225353
0.03514531903274088,0.007680518457492031,-0.04334486061982408,0.006488462601325818,0.014362310865818873
-0.1044990754449099,-0.0165398332167327,-0.06260079967240878,-0.11316942730498371,0.011368791057934202
-0.0927181596582277,0.009630034764318687,0.11985622190423209,-0.12287283726355594,-0.012076618575390207
-0.002829866662902615,0.0035463180895559305,-0.05611236927734846,0.019330829417240906,0.004763745409894384
-0.09023255302995647,0.00374594161068343,0.19463666271699767,-0.10214527704375503,-0.061987733340123065
-0.10055353417315847,0.037900064356378875,-0.03541593349427017,-0.08651919601247669,0.029858263823575704
-0.11468218400885595,-0.014016661640881523,-0.0522350146735885,-0.03766754665480668,0.005796564619467731
-0.02610350210409116,0.00284011415868117,-0.06397475274282292,0.03509855593535516,0.006439914755746719
-0.042821614598830104,0.03443872945239115,-0.09057612393429969,0.1678403948359879,0.03219073353590886
-0.050073064388886514,0.025441444541553532,0.19185302731215323,0.24879467110820433,-0.18869574854846025
0.011354161929566453,0.007064822532294948,-0.0319416799596445,-0.007393458202174174,0.005017472021625471
-0.07024278128212101,-0.022919951106631475,-0.04314846335695678,0.31493391144715804,0.033688863453685214
0.047070480680346104,0.00839968765144786,-0.05056716600088631,0.11234739919144579,0.0045361930337479706
0.21553121708474196,0.016090297752391,-0.0236877135132509,0.15341103862347058,0.005967933453794649
-0.11613260746757392,-0.009984283446490603,-0.061709131476453176,-0.02595389377061957,0.005425279177515174
-0.09080807038616233,-0.01957979570723198,-0.06725864710894028,-0.07535135607920185,0.020608849683286745
-0.11122285897503233,0.006151953450027781,0.11515983946202474,-0.10152036210354116,-0.11234748752255135
-0.12393185499111603,-0.005187865949376373,-0.04487735967224211,-0.0222263490861555,0.01147301144572116
0.047646350704045146,0.006458472976399281,0.0314437074585598,-0.08719440566440845,0.03683208692549612
-0.08605380215829793,-0.01465175465105617,0.19392748789996073,-0.1278980979924572,-0.10701076202641137
-0.0755194281412813,0.003575871161968669,-0.08441792909883411,-0.1619279959325605,0.018792038842898248
-0.12868674202648392,-0.0048892040146427135,-0.06595215807518091,-0.06317984997714675,0.005371580326532621
-0.11337402331398228,-0.006639492676036823,-0.05902297661297879,-0.03402220489127449,0.006700586793199709
0.027271085783223518,0.04061144533702638,-0.05099557312374815,-0.14318238995127533,0.017482457891885295
-0.07933350068696944,-0.011334156542411877,0.22504028450689872,-0.04712859598523933,-0.03380081792600497
0.11386544338651472,-0.007153196503664,0.03775262473382907,0.021258467310814794,0.04947128567018567
0.21949460812319413,-0.00044153148100961603,0.06366407193965523,-0.001816913432205234,0.05621415439344783
0.1193144592288234,-0.026292498092761147,0.008879280020533172,-0.04114415005762866,-0.056996950385960754
0.019789568736086203,-0.014867562639638357,-0.056123736456376076,-0.16299229384333425,0.009190783990535495
0.022455784199503007,0.012424104978923363,-0.048706566920036144,-0.0633579539592269,0.0116379417998045
0.20967137798586294,-0.0026385905219154515,0.03343953591453346,-0.009066979426215285,0.02021351569847525
-0.07024278128212101,-0.022919951106631475,-0.04314846335695678,0.31493391144715804,0.033688863453685214
0.22034406776932092,-0.015014050951642956,0.05814483020392606,0.08093993162802099,-0.002469864914189268
0.14188134108747505,0.013855196242820786,-0.005845092581777478,0.14355811586753245,-0.0022312951171509776
0.017506823376448016,0.029255759392136975,-0.0557693727742059,-0.1458230861049589,0.025250766597583803
0.03427995886076115,0.04082290155550641,-0.0019659027907703262,-0.1284587624063642,0.030926474989860123
-0.10055353417315847,0.037900064356378875,-0.03541593349427017,-0.08651919601247669,0.029858263823575704
0.1939434733074292,0.011066056363855454,0.0718713065360957,0.04967661687178962,-0.010698632609273118
0.08801056054587658,-0.002020487147600558,-0.01622401149604766,-0.02014559378703589,0.03958670988499893
-0.08317715415649278,-0.015028352740546189,0.20281939094913182,-0.1306285828895925,-0.09374782029396964
0.3306367959005042,0.014515820104261478,-0.008009179667666844,0.046385712785332746,-0.0032511128745829065
0.008273851799802981,-0.009948967057320249,0.16964018780612206,-0.14059197111726154,0.07376418052045847
-0.09038577913940317,-0.019611564111288542,-0.08263518726051786,0.2995995522609993,0.026317240860007876
0.008273851799802981,-0.009948967057320249,0.16964018780612206,-0.14059197111726154,0.07376418052045847
0.08823000935400814,-0.010743194595779645,-0.014506889209210172,-0.13091069855420964,-0.051028799988758394
-0.10046054593821388,0.024754704277772016,-0.08297782805676841,0.3186148615490281,0.0371628110013885
0.008485319813947942,-0.010897353811998578,0.13450063665519224,-0.13817715150485585,0.07643382759500737
-0.12867937382409023,-0.02049083765527336,-0.06996510953971172,-0.12383889607123742,0.013817623044832028
-0.06472653011588593,-0.019466679769432366,-0.0692221500512805,0.3082434089006548,0.030382384638989995
0.20861806244578757,-0.01436435522278548,-0.035542267292706986,0.009323952551642077,-0.0025118246871671246
0.14188134108747505,0.013855196242820786,-0.005845092581777478,0.14355811586753245,-0.0022312951171509776
-0.10046054593821388,0.024754704277772016,-0.08297782805676841,0.3186148615490281,0.0371628110013885
-0.12806886475843102,0.015480678522447694,-0.04368487155010277,-0.09225566305966212,0.020391004711499162
0.23195562102440512,0.010602477221206585,0.06570025761080892,0.005289541397126618,-0.02579904811731849
0.2292098373499369,-0.0060539936156643465,-0.016760217399436273,-0.10718154204409477,-0.018764990072938418
-0.10223640852858472,-0.009236271440056981,0.11466635821372656,-0.12962955625034303,-0.042613434349071576
0.0155106184788813,0.023456829818793778,-0.06447273454372614,-0.15043564293318828,0.016614617458579447
-0.08915772311532327,0.0044084493093943244,0.12833092463396611,-0.13234011725260444,0.008067686107842675
-0.10223640852858472,-0.009236271440056981,0.11466635821372656,-0.12962955625034303,-0.042613434349071576
0.14188134108747505,0.013855196242820786,-0.005845092581777478,0.14355811586753245,-0.0022312951171509776
-0.015365477792050232,0.004957435171204844,-0.042890485974948406,0.021122368869492102,0.0035832071079620817
-0.06826001414229144,-0.02109947576276419,-0.08467708839247332,0.2957708019433316,0.028878142842290743
0.012782133137923889,0.002889946806102467,-0.05798101486340884,0.01635068382416648,0.00901909043796597
-0.06826001414229144,-0.02109947576276419,-0.08467708839247332,0.2957708019433316,0.028878142842290743
-0.09463982996121291,0.012136478335058237,0.16912955970908053,-0.11064658994345586,-0.037394532150021545
-0.0887238844937382,-0.02342111014382424,-0.053113218026797575,-0.007653848283161069,0.030668984895805322
0.02792197671132625,0.05079287280865725,-0.06321908381992802,-0.046420566082998535,0.05117220869391444
-0.0927181596582277,0.009630034764318687,0.11985622190423209,-0.12287283726355594,-0.012076618575390207
0.008273851799802981,-0.009948967057320249,0.16964018780612206,-0.14059197111726154,0.07376418052045847
-0.12728046736530985,-0.007787013312171181,-0.052015021234053695,-0.045974445081231725,0.009172475360644944
-0.13058993421424314,-0.0036554756844692647,-0.05703806447389574,-0.07495384107395053,0.00861117359960023
-0.10000748549078631,0.012863853450523127,0.1530995211621558,-0.1074782653415376,-0.0643234292488685
0.08471234047692718,-0.020279028177761355,0.04787366619959469,0.16592421684875783,-0.01262589438655437
-0.09355335439253183,-0.021331325886510353,-0.0960431995483144,0.28957053302277835,0.025845672031228437
-0.14890101896507943,-0.0031563314310417193,-0.05171889680819364,-0.09524002834670585,-0.0005357855396800337
-0.11091646749572215,-0.011606721484449073,-0.05395345214430969,-0.03009878370807582,0.006273920256714555
-0.1355945911046717,-0.016970624593863736,-0.05160056652118579,-0.14877567206945125,0.0103909788792379
-0.11142731829243178,-0.006713735322334009,-0.046220223216078105,-0.03701708646693188,0.008864227279818782
0.08221368215417618,-0.018330460323631264,0.017115461885267566,0.13025567367565008,-0.016017675357489852
-0.12710128056435016,-0.0043022953187689394,-0.04605073424486688,-0.049642056778694606,0.011621749500857521
-0.11277505620442127,0.0057239644138855975,-0.04031497166845467,0.09999905007708877,0.013040490976565672
0.08823000935400814,-0.010743194595779645,-0.014506889209210172,-0.13091069855420964,-0.051028799988758394
-0.11122285897503233,0.006151953450027781,0.11515983946202474,-0.10152036210354116,-0.11234748752255135
0.08823000935400814,-0.010743194595779645,-0.014506889209210172,-0.13091069855420964,-0.051028799988758394
-0.1616864308116317,-0.006643144874073531,-0.07764185132142172,-0.0958230194893341,0.00029857056084586775
0.11185484137899011,0.012262016667997677,0.001433967029254045,-0.12634453862777156,0.04193683975590705
0.2497802074100503,0.01769765358522996,0.03050470430116111,0.09849978402516,-0.029371328565703958
0.047070480680346104,0.00839968765144786,-0.05056716600088631,0.11234739919144579,0.0045361930337479706
-0.1044990754449099,-0.0165398332167327,-0.06260079967240878,-0.11316942730498371,0.011368791057934202
0.29437051058135194,0.023111270889889922,-0.0024420934494697732,0.11218260238571132,-0.0029295696052127496
-0.08180593966760752,-0.02231978835741558,-0.07017771411772471,0.2675983070319398,0.028818981096221843
0.17925048247320477,0.013041863997899973,0.06039750901826128,0.09735526833917099,-0.0058192852631415715
0.026767539223172557,0.02493730835267857,-0.0525924335575922,-0.1488289729242652,0.014224544445830128
-0.03935681245446405,-0.0010312976553737419,0.18451032231636352,0.22685464445165218,-0.14147344420947602
0.34052785371177124,-0.011493096957479,-0.012197229095918699,0.08113408642580697,-0.009059868569806673
0.12803186898490468,0.0047712315976864185,0.0423951678130976,0.0889291365471681,-0.0019571896034633607
0.12449283638251937,0.007054771262639802,-0.014362846159764187,0.039097180521362074,0.03684749553243634
0.011354161929566453,0.007064822532294948,-0.0319416799596445,-0.007393458202174174,0.005017472021625471
-0.09189868900833492,0.012591990825365135,0.14093338996165475,-0.11244878713503542,-0.058422613261182636
-0.0945747471328133,-0.015119248159792265,-0.06903413420546022,-0.10123159506231451,0.017497906959678455
0.006373352997091504,0.0023671035150684278,-0.0483241913596742,-0.05056266724537661,0.005866037313853103
0.06570185993827964,0.007713686266812398,-0.04283019208951744,0.10166492282407735,0.0033739240375355584
0.04186359352318535,0.012208743325503844,-0.053331892118260525,0.1561499548388068,0.0029076243866831275
-0.06863684027453462,-0.020822548101119026,-0.04512280798352852,0.20073478669660558,0.0346892612557945
0.005170461268390248,0.004167662244914241,-0.05698327658704936,0.021443131867699215,0.007504028129369077
-0.13854998720243067,-0.008836094306743944,-0.07206253972219205,-0.10721545345316141,0.01117803149001484
0.17954417529945677,-0.002533327188908762,-0.0169675468644092,-0.12630344646472427,-0.02496163513950242
0.0155106184788813,0.023456829818793778,-0.06447273454372614,-0.15043564293318828,0.016614617458579447
0.37691477705161147,-0.007391583488369066,-0.01258106236324459,-0.059959982117038395,-0.003381554970457057
-0.029086555119965486,0.004515779998631134,-0.043604442711899116,0.03069082377424976,0.004810098815619466
0.008273851799802981,-0.009948967057320249,0.16964018780612206,-0.14059197111726154,0.07376418052045847
-0.06432052407445578,-0.009851265605425014,-0.09518513797920235,0.29131219906849337,0.030473456529060278
-0.07933350068696944,-0.011334156542411877,0.22504028450689872,-0.04712859598523933,-0.03380081792600497
0.08801056054587658,-0.002020487147600558,-0.01622401149604766,-0.02014559378703589,0.03958670988499893
-0.08317715415649278,-0.015028352740546189,0.20281939094913182,-0.1306285828895925,-0.09374782029396964
-0.11468218400885595,-0.014016661640881523,-0.0522350146735885,-0.03766754665480668,0.005796564619467731
0.37691477705161147,-0.007391583488369066,-0.01258106236324459,-0.059959982117038395,-0.003381554970457057
-0.1616864308116317,-0.006643144874073531,-0.07764185132142172,-0.0958230194893341,0.00029857056084586775
-0.06826001414229144,-0.02109947576276419,-0.08467708839247332,0.2957708019433316,0.028878142842290743
0.014346979604677679,0.01831283197176367,-0.06387593403909743,-0.15243213890694424,0.02085800596096584
0.03427995886076115,0.04082290155550641,-0.0019659027907703262,-0.1284587624063642,0.030926474989860123
0.23195562102440512,0.010602477221206585,0.06570025761080892,0.005289541397126618,-0.02579904811731849
0.027271085783223518,0.04061144533702638,-0.05099557312374815,-0.14318238995127533,0.017482457891885295
-0.12246636366972981,-0.007881319573726734,-0.045993049282663616,-0.04092655366388585,0.01001077147482557
-0.12324207456589309,-0.006260551459578971,-0.055231585855919245,-0.037505221025998486,0.008702831751655427
0.08823000935400814,-0.010743194595779645,-0.014506889209210172,-0.13091069855420964,-0.051028799988758394
0.017506823376448016,0.029255759392136975,-0.0557693727742059,-0.1458230861049589,0.025250766597583803
-0.14602236440772967,-0.014501619375255292,-0.06093456901435874,-0.027985424902526188,0.015441060860571398
-0.12324207456589309,-0.006260551459578971,-0.055231585855919245,-0.037505221025998486,0.008702831751655427
0.34052785371177124,-0.011493096957479,-0.012197229095918699,0.08113408642580697,-0.009059868569806673
-0.06472653011588593,-0.019466679769432366,-0.0692221500512805,0.3082434089006548,0.030382384638989995
-0.101552263056788,-0.023637237027934774,-0.0833603853856726,0.0785453050345131,0.028299451969335532
-0.06472653011588593,-0.019466679769432366,-0.0692221500512805,0.3082434089006548,0.030382384638989995
0.10274799820126021,-0.0027837167512056744,-0.038714096082821225,0.0895544429850023,-0.0013066360877565797
0.01597188927697965,0.025205200603883104,-0.06447413759136639,-0.1490761563366877,0.0200878973047309
0.04133496883031293,-0.0002940683730125321,0.04601682057017523,-0.07158565835656708,0.036952618846790644
0.17954417529945677,-0.002533327188908762,-0.0169675468644092,-0.12630344646472427,-0.02496163513950242
-0.09634585473488745,-0.0037698636227896654,0.12209336510338895,-0.13159798493664432,-0.017144944413349843
-0.0887238844937382,-0.02342111014382424,-0.053113218026797575,-0.007653848283161069,0.030668984895805322
0.22034406776932092,-0.015014050951642956,0.05814483020392606,0.08093993162802099,-0.002469864914189268
0.23893560934699576,0.017129592736158477,0.07406529761697137,0.07134613924509303,0.013066528135096844
-0.052273676107463835,0.005266761687686028,0.20452195109253546,0.2526128997171797,-0.13195034227846725
-0.1616864308116317,-0.006643144874073531,-0.07764185132142172,-0.0958230194893341,0.00029857056084586775
0.019789568736086203,-0.014867562639638357,-0.056123736456376076,-0.16299229384333425,0.009190783990535495
0.09602305467460781,-0.00728018938756364,0.03465205515029835,0.015721715091209662,0.0563640262225353
-0.1578690324565839,-0.031392316024707045,-0.06163586913458584,-0.03961140703331429,0.011618835782385484
-0.1616864308116317,-0.006643144874073531,-0.07764185132142172,-0.0958230194893341,0.00029857056084586775
0.01493315626945961,0.029086041310723964,0.020922575123334595,-0.13686940751460416,0.024549255206221036
0.011354161929566453,0.007064822532294948,-0.0319416799596445,-0.007393458202174174,0.005017472021625471
0.09602305467460781,-0.00728018938756364,0.03465205515029835,0.015721715091209662,0.0563640262225353
0.34052785371177124,-0.011493096957479,-0.012197229095918699,0.08113408642580697,-0.009059868569806673
-0.12319544979048923,-0.006673317503498675,-0.05594954965209601,-0.046558503153434454,0.008290133951991463
0.008273851799802981,-0.009948967057320249,0.16964018780612206,-0.14059197111726154,0.07376418052045847
0.12449283638251937,0.007054771262639802,-0.014362846159764187,0.039097180521362074,0.03684749553243634
-0.02610350210409116,0.00284011415868117,-0.06397475274282292,0.03509855593535516,0.006439914755746719
0.23893560934699576,0.017129592736158477,0.07406529761697137,0.07134613924509303,0.013066528135096844
0.31476085423278766,0.00030741172576484455,-0.017156663316580403,-0.1034055808045045,0.012775494326198936
0.21949460812319413,-0.00044153148100961603,0.06366407193965523,-0.001816913432205234,0.05621415439344783
-0.04948204150393937,0.03833889842141045,0.16967497970225504,0.2891907939423663,-0.13980107273270642
-0.07933350068696944,-0.011334156542411877,0.22504028450689872,-0.04712859598523933,-0.03380081792600497
-0.029086555119965486,0.004515779998631134,-0.043604442711899116,0.03069082377424976,0.004810098815619466
0.01993139778081507,0.023224681919756685,-0.07052632692703277,-0.14172178202253033,0.06104518578068128
-0.06826001414229144,-0.02109947576276419,-0.08467708839247332,0.2957708019433316,0.028878142842290743
0.07871742121184869,-0.0003120675509331178,0.0005579866732278857,0.029587803369131412,-0.005746456712079713
-0.1578690324565839,-0.031392316024707045,-0.06163586913458584,-0.03961140703331429,0.011618835782385484
0.03427995886076115,0.04082290155550641,-0.0019659027907703262,-0.1284587624063642,0.030926474989860123
0.08471234047692718,-0.020279028177761355,0.04787366619959469,0.16592421684875783,-0.01262589438655437
